OPENADMET_INCHIKEY,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM
KJUCPVIVNLPLEE-UHFFFAOYSA-N,CC(C)C1=NC(C2=CC=C(F)C(NS(=O)(=O)C3=C(F)C=CC=C3F)=C2)=C(C2=CC=NC(NC3=CC=C(N4CCOCC4)N=C3)=N2)S1,,,1.1583624920952498,14.4,,
GZAWVIWERRSMCS-LBPRGKRZSA-N,O=C(C1=CC=CC(Cl)=C1Cl)N(CCC1CC1)[C@H]1CCNC1,1.4831592097169797,30.42,,,,
RYUYEIUYRAVXPY-UHFFFAOYSA-N,COP(=O)(C1=CC=C2OC(C3=CC=C(F)C=C3)=NC2=C1)C(C)C,0.6934983127078355,4.937399999999999,,,2.184908523789829,153.0765
PSZGGZJHVFMFFS-UHFFFAOYSA-N,COC1=CC2=NC=C(C3=CC=C(NC(=O)C4=CC=C([N+](=O)[O-])O4)C=C3)N2C=C1,1.9385897670251888,86.814,,,,
SKDXSNNSZNFGGJ-UHFFFAOYSA-N,CC1=C(C2=CC=C3C(=O)N(C)OC3=C2)N2C=CC=C(OCC3=CC=C(C4=CC=C(F)C=C4)C=C3)C2=N1,,,2.2227164711475833,167.0,,
FFRROTXFBYUZQR-QHCPKHFHSA-N,CCC(=O)CNC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,1.5563025007672873,36.0,,,,
FUGSGMMXUVQDOY-NQIIRXRSSA-N,CC1=CC=C(NCC2=CC=NN2C2=NN=C(N3CCC(C(=O)N[C@H]4CCCC[C@H]4C)CC3)S2)N=C1,3.4313637641589874,2700.0,3.3010299956639813,2000.0,,
SWLYMHKXSNTLKZ-INJYMACJSA-N,CCO[C@H]1CC[C@H](CN2C[C@H](C3=CC=CC=N3)N(C3CCN(C4(C)CCN(C(=O)C5=C(C)C=C(C#N)N=C5C)CC4)CC3)C2=O)CC1,1.670245853074124,46.8,,,,
WCHJUNPRKBSVFY-UHFFFAOYSA-N,COC1=CC=C2C(=C1)C(C1=C(C)N=C(NCC(F)F)N1)=CN2S(=O)(=O)C1=CC=CC=C1,,,1.8463371121298051,70.2,,
UOPYFDKQWMFBDI-UHFFFAOYSA-N,CN(C)CC1=CC=CC=C1OC1=CC=C(Cl)C=C1Cl,2.4164907247943224,260.91,,,,
SYOADIUGRJTHHU-UHFFFAOYSA-N,CC1=CC=C2C(N3CCN(CCC4=CC=CC(NC(=O)NC5=CC=CC=C5)=C4)CC3)=CC=CC2=N1,0.3234583668494676,2.106,0.5563025007672873,3.6,,
DGSMEFWSLXFLQA-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1Cl)C1=CN=C2C=CC(C3CCNCC3)=CN12,,,,,2.4439901151130377,277.965
XTTVAFSDZYWZOX-UHFFFAOYSA-N,NC1=NC2=C(CN(C(=O)NC3CCC3)C2)C(C2=C(Cl)C=C(Cl)C=C2OCCN2CC(F)(F)C2)=N1,2.3965654651848993,249.21,,,,
DPLOKSINCRBJJI-UHFFFAOYSA-N,CC(C)C1(C)OC(=NC2CCCCCCC2)NC1=O,1.0681858617461617,11.7,2.3521825181113627,225.0,,
CUCVTDOXQYMYKL-UHFFFAOYSA-N,CC1=NC2=NC(C(C)(F)F)=NN2C(NC2=CC=C(C(F)(F)F)C=C2)=C1,,,,,1.5970531401766048,39.5415
YEPVECGOLOSJGA-UHFFFAOYSA-N,CC1=CC=C(C(=O)NC2=CC=CC(C(F)(F)F)=C2)C=C1NCC1=CN=CC(C2=CC=CN2)=C1,,,1.792391689498254,62.0,,
KFRIUGARMXQWFO-QFFBLRJASA-N,C[C@@H]1O[C@H](NC(=O)C2=CC=CC(C3=CC=CC=C3)=C2)[C@@H](O)[C@H](O)[C@@H]1O,,,,,1.8575495894034983,72.03599999999999
ATDBQUVNASLGBB-UHFFFAOYSA-N,NC1=CC=NC(N2CCC(N3C(=O)N(CC4=CC=CC=C4)C4=CC=CN=C43)CC2)=C1,1.3692158574101427,23.4,,,,
JNLASYKKHWVUGT-UHFFFAOYSA-N,CC1=CN=C(NC(=O)NCCOC2=CC=C(Cl)C(C)=C2)S1,2.0893751608160995,122.85,,,,
VCYRUNVVOCCZGA-QKDODKLFSA-N,O=C(NC1(C(F)(F)F)CC1)[C@@H]1CCCCOC2=CC=CC(=C2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCC2=CC=CC=C2)C(=O)N1,2.5275783495053923,336.96,,,3.439934130374886,2753.811
JSVYXVLDBMCAKD-UHFFFAOYSA-N,COC1=CC=CC(C(=O)CN2C=NC3=C(C2=O)N(CC=C(C)C)C(N2CCNCC2)=C3C#N)=C1,,,2.255272505103306,180.0,,
TWODWTDFVUUPMQ-NRFANRHFSA-N,CCOC1=CC=C([C@H](NC2=NC(N3CCN(C(C)=O)CC3)=NC3=C2CN(C(C)C)C3=O)C(F)(F)F)C=C1,0.7671558660821804,5.85,,,,
NIPWZZBPFRFZBX-HXUWFJFHSA-N,COC(=O)NCCCN1C=C(CN(C(=O)[C@H]2CNCCO2)C2CC2)C2=CC=CC=C21,2.0224283711854865,105.3,,,,
SBVBUGSOYHJGGD-UHFFFAOYSA-N,CC1=NC2=C(C3=NNC=N3)C=C(C3=CC=NC(N)=C3F)C=C2N1C1=CC=NC2=C(F)C=CC(F)=C12,0.3979400086720376,2.5,,,,
OQGWFLXBPGEVIM-UHFFFAOYSA-N,CCOC1=CC(C2=NN=C(CCN(C)C)N2C)=CC=C1NC1=NC=C2C=C(C)N=C(NCC(C)(C)C)C2=N1,1.4299136977637543,26.91,,,2.035211535458411,108.4455
AVSPJTOPUUMEGQ-UHFFFAOYSA-N,CCN1C(=O)COC2=CC=C(CC3CCN(CCOC4=CC=CC5=NC(C)=CC=C45)CC3)C=C21,0.5153438930883808,3.2759999999999994,1.141763230275788,13.86,,
ITPXNGJRJDEAPQ-UHFFFAOYSA-N,CC1=NC2=NC=NN2C(NC2=CC=C(Cl)C(C(F)(F)F)=C2)=C1,1.1821292140529984,15.21,,,,
YOVLZIDAFGCSGF-UHFFFAOYSA-N,CC(C)OC(=O)N1CCC(C(C)CNC(=O)CC2=C(F)C=CC(F)=C2F)CC1,2.311753861055754,205.0,,,,
PCHKPVIQAHNQLW-UHFFFAOYSA-N,NC(=O)C1=CC=CC2=CN(C3=CC=C(C4CCCNC4)C=C3)N=C12,,,1.0073209529227445,10.17,0.5927317663939622,3.915
FWWHNGKEZAFESY-GMAHTHKFSA-N,FCCCN1CC(NC2=CC=C([C@@H]3C4=CC=C5NN=CC5=C4C[C@@H](C(F)F)N3CC(F)F)N=C2)C1,1.5996647787884168,39.78,,,,
WJJYGIPWJOJJKA-UHFFFAOYSA-N,COC1=CC=CC=C1OC1=NC=CC=C1/C(=N\O)NC1CCCCC1,,,,,2.7326108527951987,540.27
WYDKQIDQSWKBHJ-RMKNXTFCSA-N,O=C(O)C1=CC=C(/C=C/C2=C(C3=CNC=C3)ON=C2C2=C(Cl)C=CC=C2C(F)(F)F)C=C1,1.907034952483417,80.73,,,,
WRITUJLAWAHZDW-QGBCWPEESA-N,CCC1=CC=C2OC3(CCC3)C[C@H](NC[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)C3=CN(C4CCCC4)C(=O)C(C4=CC=CC=N4)=C3)C2=C1,,,,,3.347080102104981,2223.72
NFRNVFLIULAQST-SSDOTTSWSA-N,C[C@H](C1CC1)N1C=C(Cl)N=C(NC2=C(Cl)C=C(OC(F)F)C=C2Cl)C1=O,1.3424226808222062,22.0,,,,
BAXLEFIQPNPUNQ-UHFFFAOYSA-N,CC(C)C(=O)N(C)C1CCCOC2=C(C3=CC=C(Cl)C=C3)N(C3=CC=CC=C3Cl)N=C21,2.1271047983648077,134.0,,,,
IZKVIUJIUTXIRH-UHFFFAOYSA-N,CN1C=CC(C2=CN=CC(CNC3=CC(C(=O)NC4=CC=CC(OC(F)(F)F)=C4)=CC=C3F)=C2)=N1,,,1.6354837468149122,43.2,,
UBQPAESFNPFFSQ-UHFFFAOYSA-N,CCN(CCNCCC1=CC=C(O)C2=C1SC(=O)N2)C(=O)CCOCCC1=CC=CC=C1,1.9819997141298784,95.94,,,,
FEMQGGOBZFVXNK-AWEZNQCLSA-N,C[C@H](NC(=O)C1=NC=CC=N1)C1=CC=C(NC(=O)N2CC(C3=CN=CC(N)=C3)C2)C=C1,,,,,2.513897817031701,326.5110000000001
ZRHOSQWFAXTIKQ-UHFFFAOYSA-N,C1=CC(C2CCCN(CCC3=CSC=N3)C2)=NC(NC2CC2)=N1,1.1760912590556811,15.0,,,,
AGMZWJCXRAGFQR-UHFFFAOYSA-N,C1=CC=C(CN2CCN(CC3=NC(C4=CC=CC=C4)=NO3)CC2)C=C1,1.0224283711854865,10.53,,,,
CFZJTWUXNIQSRS-MUJYYYPQSA-N,O=C(C1=CC=CN=C1)N1C[C@@H]2[C@H](CNC3=NC(C4=CC=CC=N4)=CS3)[C@@H]2C1,1.0681858617461617,11.7,0.534026106056135,3.42,,
GQQOBKGSKQCRQT-UHFFFAOYSA-N,CC1=CC=CC(C)=C1CNC1=NC=CC2=C1C=C(C)N2C,0.5797835966168101,3.8,1.4471580313422192,28.0,,
VERXBCYVZFLZNT-UHFFFAOYSA-N,O=C(O)CCNC(=O)C1=CC=C(C(NC2=CN(C3=CC=C(C(F)(F)F)C=C3)N=C2)C2CCCC2)C=C1,1.9590413923210936,91.0,1.4771212547196624,30.0,,
CTZVCMKQQAGWBA-UHFFFAOYSA-N,CC1=CC(NC2=NC(NC3=CC=CC=C3S(=O)(=O)C(C)C)=C3C=CNC3=N2)=C(OC(C)C)C=C1C1CCNCC1,1.410608542568368,25.74,1.4014005407815442,25.2,1.7688230254496435,58.725
YIJTUAAKYALJPU-UHFFFAOYSA-N,CC(C)CCNC(=O)C1=CC=C2SC3=CC=CC=C3C(C3=CC=CC=N3)=NC2=C1,2.1250907130826344,133.38,2.831613855309099,678.6,,
ADLFDMYTCQSNOH-UHFFFAOYSA-N,O=C(NCC1=CC=CC=C1)C1=NOC(C2=CC=CO2)=C1,1.918157774075012,82.82430000000001,,,,
RLHOWHVHHMGIKE-ALXJQNPVSA-N,CC1=CC=C(CN2[C@@H]3CC[C@H]2C[C@H](OC2=CC=CC(C(N)=O)=C2)C3)S1,1.5595475555804343,36.27,2.833911715071378,682.2,,
RFIRSUSKFILHLA-UHFFFAOYSA-N,N#CC1=CC=C(OC2=CC(C3=CN=NC4=C3N=CN4C3CC3)=CC=C2F)N=C1,1.2986347831244356,19.89,,,,
NHALEDNWDATFQS-SJORKVTESA-N,N[C@H]1CN(C2=CC(N3CCC4=NOC=C4C3)=NC=N2)C[C@@H]1C1=CC=CC=C1,4.816373888752362,65520.0,,,,
ZLGHCLDUFHILPH-KBPBESRZSA-N,COC1=CC=CC(F)=C1C1=NC=CC(C(=O)NC2=C(N3C[C@@H]4C[C@H]3CN4)C3=C(C(F)=C2)N(C)N=C3)=N1,1.06707085604537,11.67,,,,
UBBCZBKJYNXHGT-GFCCVEGCSA-N,COC1=CC=C(NC(=O)[C@@H](C)NC2=NC(=O)C3=C(N2)N(C2CCCC2)N=C3)C=C1,,,4.772468630394135,59220.031,,
NOQUFNXYRUTQRV-GVAUOCQISA-N,CC1=NC=NC(C)=C1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)C3=CC=CC=C3)C[C@H]2C1,1.6122539060964374,40.95,1.9628426812012425,91.8,,
SZCHRMFBGGBWMN-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1F)NC1CCN(C2=NC=NC3=C2N=C(C2=CC=CC=C2Cl)N3C2=CC=C(Cl)C=C2)CC1,1.1821292140529984,15.21,,,,
VQHLGGYSUFMZNH-DWTCRTLWSA-N,C[C@@](C(=O)O[C@H]1C[N+]2(CCCC3=CC=C4N=CSC4=C3)CCC1CC2)(C1=CC=CC=C1)N1CCCCC1,1.6479694583629718,44.46,,,,
QWHNOQNYFNTBJI-IBGZPJMESA-N,COC1=CC=C(NC(C)=O)C(OC[C@@H](O)CN2CCC3(CC2)CC2=CC(Cl)=CC=C2O3)=C1,1.8085485512404056,64.35,,,,
ZHDZEUMVTTWVJV-JOCHJYFZSA-N,CN1C=C(C2=CC=C(C(=O)N(C3=NC=CC4=CC=CC=C34)[C@@H]3CCCNC3)C=C2)C=N1,1.1920375027132477,15.561,,,,
LPIWZNGOWJMOET-UHFFFAOYSA-N,O=C(O)CN1C(=O)C2(CC(=O)N(CC3=CC(F)=CC(Cl)=C3)C2=O)C2=CC(Cl)=CC=C21,1.0681858617461617,11.7,1.1583624920952498,14.4,,
BYVPYJYHCMIHMK-AUUYWEPGSA-N,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(C3=CC=C(C(F)(F)F)C=N3)CC1)C(=O)C2,1.775756037844098,59.67,,,,
HRKZXQNAOGAMTP-UHFFFAOYSA-N,O=C(O)CSCC(=O)NC1=NC(C2=CC=CC=C2)=CS1,1.318117618380357,20.8026,,,,
LKTXDGRWJDTGPL-UHFFFAOYSA-N,CC1(C)C2=CC=CC(C(O)=NO)=C2CN1C1=CC=C(C(F)(F)F)C=N1,,,,,2.0398897977361816,109.62
DGJMHKMYSDYOFP-MRXNPFEDSA-N,C=CC(=O)N1CCC[C@@H](N2N=C(C3=CN(CC(F)(F)C4=CC=CC=C4)N=N3)C3=C(N)N=CN=C32)C1,2.556877560063102,360.477,,,,
LIPCQHLIGWAAHR-MOPGFXCFSA-N,CN1C=NC(S(=O)(=O)N2C[C@H](C(=O)NC3=CC=CC(OC(F)(F)F)=C3)[C@@H](C3=CC=C(F)C=C3)C2)=C1,2.1249278791105333,133.33,2.8750612633917,750.0,,
XMHOTEIKVXMKSB-UHFFFAOYSA-N,CC1=CC(N2C(O)=CNC2=O)=CC(C)=C1CCS(=O)(=O)N1CCC2(CC1)N=C(C1=CC=C(OC(F)(F)F)C=C1)NC2=O,2.1095785469043866,128.7,,,,
HAEZNAGXRGHZJV-UHFFFAOYSA-N,CN1CC2CCC1(C(NC(=O)C1=CC=CC(C(F)(F)F)=C1Cl)C1=CC=CN=C1)CC2,1.816373888752362,65.52,,,,
UAXPPQPDGOMVPD-DLUQMEGRSA-N,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@@H]1[C@@H]2C[C@@H](OC3=CC=NC4=CC=CC=C34)C[C@@H]21,1.3617278360175928,23.0,1.146128035678238,14.0,,
SKTPNSULHIIWFC-UHFFFAOYSA-N,O=C(COCC1=NC=CC=N1)N1CCN(C2=CC=C(Cl)C=C2Cl)CC1,1.2723058444020865,18.72,,,,
MKEKLDGZDSPMMY-UHFFFAOYSA-N,CN(C1=NN=C(C2=CC3=CC(C#N)=CC=C3S2)S1)C1CC(C)(C)NC(C)(C)C1,,,1.334453751150931,21.6,,
OMWNFYWEMXUREB-LLVKDONJSA-N,C[C@@H]1CN(C2=CC=C(F)C=C2C(F)(F)F)CCN1S(=O)(=O)C1=CC=C(C(N)=O)C=C1Cl,0.8682152209902959,7.3827,,,,
UUSJYXOZYGQPOK-UNMCSNQZSA-N,COC[C@H]1C[C@H](C(=O)NCC2=CC=CC(C)=N2)CN(CC2=C(C)OC(C3=CC=CC=C3)=N2)C1,2.5510594453549156,355.68,,,,
DZWZUPWXIBCAEV-UHFFFAOYSA-N,FC1=CC=C(C2=NN3C(COC4=CC=NC5=C4SC=C5)=NN=C3N=C2)C=C1,1.3087351100287612,20.357999999999997,,,,
RWSQKAWHFBAQTA-UHFFFAOYSA-N,CC(C)(C)C1=NNC(NC(=O)C2=CC=C(S(=O)(=O)N3CCCC3)C=C2)=C1,1.9432471251378616,87.75,,,2.754099768628937,567.675
YRLSAGVJGNJNON-HZPDHXFCSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCC3=C(C2)C2=CC=CC(C(F)(F)F)=C2N3)CC1,1.4831592097169797,30.42,2.3197304943302246,208.8,,
IYPLGFSKAOXCFI-INIZCTEOSA-N,FC1=CC=C(OC[C@@H]2CN(CC3=CN4C=CC=CC4=N3)CCO2)C=C1F,1.6242820958356683,42.1,,,2.506234359612126,320.8
CWGRAQFGRDHSJR-UHFFFAOYSA-N,CC1=CC=CC(C)=C1/C(=N/O)NC1CCCCC1,,,,,2.4735453586747536,297.54
AZJQUEMFTHBOCO-GICMACPYSA-N,CC(OC1=CC=C(CN2C[C@@H](C)OC2=O)C=C1)C1CCCCC1,1.167317334748176,14.7,,,,
BEZRWPZSNISNFG-UHFFFAOYSA-N,CCNC(=O)C1=NOC(C2=CC(C3=CC=CC(C(C)C)=C3)=C(O)C=C2O)=C1C1=CC=C(CN2CCOCC2)C=C1,-1.0589857562944305,0.0872999999999999,,,,
RVYSGEXWPGHSKN-INIZCTEOSA-N,CC1=CC=C(S(=O)(=O)NC2=C(C(=O)N[C@@H](C)C(C)(C)C)C(C)=NN2C(C)(C)C)C=C1,1.636387585813157,43.29,,,,
UBDJWLDNVBIAMQ-OYRHEFFESA-N,C1=CN2C=C(C3=CC4=NNC=C4C=C3)N=C(NC3=CC=C(N4C[C@H]5CC[C@@H](C4)O5)C=C3)C2=N1,0.9777236052888476,9.5,,,,
WKPUTGWASCNKOY-UHFFFAOYSA-N,CC1=CC=CC=C1N1C(C)=NN=C1C1CCN(C2=CC=CC=N2)CC1,1.5866998016240492,38.61,,,,
LLUHSVVGRQBIMO-UHFFFAOYSA-N,COC1=CC(N2CCOCC2)=C(C2=CN(C)N=C2)C=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,1.758381941774675,57.33,,,,
OJXFHKMYJJHWOR-HWKANZROSA-N,CC1=NN(CC2=CC(C(F)(F)F)=CC=C2/C=C/C(=O)N2CCC(C#N)CC2)N=N1,,,1.7024305364455252,50.4,,
QXSLAVWJMVTSLE-LJQANCHMSA-N,COC1=CC=CC(C(=O)CN2C=NC3=C(C2=O)N(CC=C(C)C)C(N2CCC[C@@H](N)C2)=C3C#N)=C1,,,0.9030899869919436,8.0,,
ADFCNDWZLVACPM-UHFFFAOYSA-N,CCCCCS(=O)(=O)NC(=O)C(CC1=CC=C(OCCOC)C=C1OC1=NC=C(C(F)(F)F)C=C1Cl)OC,1.92551835817743,84.24,1.4313637641589874,27.0,,
ASGIXSFRPRVPNC-UHFFFAOYSA-N,CC(C)(C(=O)NC1=CC=C(Cl)C(C(F)(F)F)=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,1.2143138974243997,16.38,1.4014005407815442,25.2,,
SSTGJZVDCOEUFG-UHFFFAOYSA-N,N#CCC(=O)N1CCC(C2=NC(C3=CC=CS3)=NO2)CC1,,,,,1.634124451552187,43.065
BYECEEMOVLMUTP-JOYOIKCWSA-N,O=C(C1=CC=CN=C1)N1N=C2CCOC[C@@H]2[C@@]1(O)C(F)(F)F,1.2640855141553953,18.369,,,1.8128398544340176,64.989
JKSOAGSQJOHXTG-UHFFFAOYSA-N,ClC1=CC=CC(C2=NN3CCCCC3=C2)=C1,2.6547731664179164,451.62,2.839603729470837,691.2,,
HXSDKMUJXCRATG-GOSISDBHSA-N,COC1=CC=CC=C1C1=CC2=C(N[C@H](CO)C3=CC=CC=C3)N=CN=C2N1,1.660917628140124,45.805499999999995,,,,
VBIRYHXDBSIJGC-MEBAVKDDSA-N,CN1C[C@H](C(=O)NC2=CC=CC=C2)[C@@H](C2=CC=C(/C=C/C(=O)NC3=CC=CC=C3N)C=C2)C1,0.8450980400142568,7.0,,,1.8260748027008264,67.0
JAVOHSUERRODGN-TXGGOJPRSA-N,C[C@H](CCC1=CN([C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]23)N=N1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,,2.334670844123161,216.108
ZZIYYUNIVIIWAU-CCDWMCETSA-N,CC(=O)N[C@@H](CC1=CC(F)=CC(F)=C1)[C@H](O)CN[C@H]1CC2(CCC2)OC2=NC=C(CC(C)(C)C)C=C21,3.0324454919430104,1077.57,2.5247854493212225,334.8,,
NWSVUBYWJCKRPD-UHFFFAOYSA-N,C1=CC(C2=CC=C3N=CN=C(NC4=NC=CO4)C3=C2)=CC(N2CCOCC2)=C1,1.7749036440829205,59.553,,,,
GVWYNWYZXTWOMT-UHFFFAOYSA-N,NC(=O)C1=CC=CC(C2=CC=C(NCC3(C4=CC=C(F)C=C4)CCC3)N=N2)=C1,1.1760912590556811,15.0,,,,
IUFNHDAEKABCQS-UHFFFAOYSA-N,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(CC2=CC=C(Cl)C=C2N2CCCC2)CC1,1.5996647787884168,39.78,,,,
OSJMAQIACACGDU-WHMAPKLYSA-N,COC1=CC=C(S(=O)(=O)N2C(=O)[C@@](C3=CC(CN4CCCC4)=CC=C3OC)(N3CCC[C@H]3C(=O)N(C)C)C3=CC(Cl)=CC=C32)C(OC)=C1,2.663682083571736,460.98,2.4255342204982635,266.4,,
GPDUVAKRPQOLEA-UHFFFAOYSA-N,CC1=CC(NC2=NC=CC(C3=C(C4=CC=C(F)C=C4)N=C(C4CCNCC4)S3)=N2)=CC(C)=N1,0.1821292140529984,1.521,0.3308194664958368,2.142,1.1292902089654924,13.4676
WWDZXTBVQUPXCH-LLVKDONJSA-N,CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C([C@@H](C)O)N=C3)C(N3C=CC(C(F)(F)F)=N3)=C12,,,,,1.757396028793024,57.2
YUJMVQRARJMDMW-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCCC(C2=CN3N=C(Cl)C=CC3=N2)C1,2.335733033856935,216.6372,,,4.141631963263288,13855.8114
SIYHRHKMYGTRIZ-LBGWYAIZSA-N,FC1CCN(CCOC2=CC=C([C@@H]3CCCC4(C3)OOC3(OO4)C4CC5CC(C4)CC3C5)C=C2)CC1,1.3648510520076929,23.166,,,,
DEGVDZROHGNGIT-UHFFFAOYSA-N,O=C(NC1=CC=C(OC(F)(F)F)C=C1)N1CCC2(CCN(C(=O)C3=CC=CC4=C3N=CN4)CC2)C1,0.0681858617461616,1.17,,,,
FVNNTRZFDXTUGO-UHFFFAOYSA-N,COC1=CN=C(COC2=CC(F)=C(F)C=C2C)C=C1C1=CC2=C(CCNC2=O)N1,2.316159128107968,207.09,2.2805783703680764,190.8,,
NGZCRLHKURIRJC-UHFFFAOYSA-N,CC(C)NCC1=CC=C(N2C=C3C=CC=C(C(N)=O)C3=N2)C=C1,,,1.2284003587030048,16.919999999999998,0.5927317663939622,3.915
LZLLPIGCIXMSRM-UHFFFAOYSA-N,CC1=C(N2CC3CC3(N)C2)C(F)=CC2=C1N(C1CC1)C(=O)C(F)=C2CN,1.3234583668494675,21.06,2.3234583668494677,210.6,2.1947917577219247,156.6
GJCXNHCXDLHETA-UHFFFAOYSA-N,O=C(NC1=NC(C(F)(F)F)=CO1)C1C2=CC=CC=C2OC2=CC(F)=CC=C21,,,4.786751422145561,61200.0,,
XMMNYPRUXVXHJM-UHFFFAOYSA-N,CC1=CN2C=C(CC(=O)N3CCC4(CC3)CN(CC3=CC=C(N5N=CC=N5)C=C3)C4)N=C2S1,1.3234583668494675,21.06,1.534026106056135,34.2,,
VKUCRVDZHQWVKF-DFQSSKMNSA-N,O[C@@H]1C2=CC=CC=C2CC[C@H]1[C@H]1C2=CC=CC=C2C2=CN=CN21,1.0413926851582251,11.0,1.6720978579357175,47.0,1.8750612633917,75.0
IBZAPXRBEJAYHN-UHFFFAOYSA-N,COC1=CC(N2CCOCC2)=C(C2=CNN=C2)C=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,1.515343893088381,32.76,,,,
QBOZLDNDPSGSFT-UHFFFAOYSA-N,COC1=CC(OC)=C(F)C(N2CC3=CN=C4NC=CC4=C3N(C3CCN(C)CC3)C2=O)=C1F,1.1248301494138593,13.33,,,,
UBONJMYZAHEINW-UHFFFAOYSA-N,O=C(NC1=CC=C(F)C=C1)N1CCC2=C(F)C=CC=C2C1C1=CC=C(C(F)(F)F)C=C1,,,1.9365137424788936,86.4,,
QCRAYMPYCLJONN-UHFFFAOYSA-N,CCN(CCO)C(=O)C1=C(C2=CC=CC(OC)=C2)N2N=CC=CC2=C1,1.3469394626989906,22.23,2.369215857410143,234.0,,
YGLPVLGJTQBZPJ-UHFFFAOYSA-N,CCCC(C#N)(CC)NC1=NC(NC)=NC(N2C=NC=N2)=N1,,,1.462397997898956,29.0,,
LQQYQPONDYAXFT-IBGZPJMESA-N,CN1CC[C@@](O)(C#CC2=CC=CC(C3=CC=C(N)C(C(N)=O)=N3)=C2)C1=O,1.0,10.0,,,,
FDWWMABQSDHORS-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C(=O)NCC2=CC=C(NS(C)(=O)=O)C=C2F)C=C1,,,1.9273703630390235,84.6,,
MFZBMGMZVDXMEK-IRXDYDNUSA-N,CC1=CC2=C(C=C1Cl)N=C(N1CCC(C(=O)N[C@H]3CCC[C@H](C(C)(C)O)C3)CC1)O2,2.3483048630481607,223.0,,,,
CAXOWROVDBCIRL-NDEPHWFRSA-N,CC1=NC=NC(C)=C1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCOCC4)C[C@H]3C3=CC=CC=C3)CC2)CC1,0.9712758487381052,9.36,,,,
ZUNXJARMQXSYKS-UHFFFAOYSA-N,CC(=O)NCCC1=C2C3=C(C=CN2N=C1C1=CC=CC=C1)OCC3,,,2.635483746814912,432.0,,
BQKAPRHCWWQTIM-PDEZOQIOSA-N,CCOC1=CC2=NC=NC(NC3=CC=C(OC4=CC5=NN=CN5C=N4)C(C)=C3)=C2C=C1NC(=O)/C(F)=C\[C@H]1CCCN1C,1.4523600005531951,28.3374,,,,
LKBDAPNHSPHRJU-UIOOFZCWSA-N,CO[C@H]1COCC[C@@H]1OC1=NC=C(C2=CC(NC(=O)C3=CC=CC(C(F)(F)F)=C3)=CN=C2C)C=C1N1CCOCC1,2.548192804703312,353.34,,,,
JULZHVGPNUZSSZ-FQEVSTJZSA-N,CC1=NOC2=C1C1=CC=C(C3=CC=C(N)N=C3)C=C1C(C1=CC=C(Cl)C=C1)=N[C@H]2CC(N)=O,1.1139433523068367,13.0,1.5314789170422551,34.0,1.5563025007672873,36.0
RAROXORHFWXNDX-KEZOAJOQSA-N,COC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](N1C(C)=NC3=C1CN(C(C)=O)CC3)C2)C1=CC=CC(F)=C1,1.4483971034577676,28.08,,,,
TXJIZORMCOMGCK-NVGCLXPQSA-N,C[C@H](NC1=NC=C(F)C(N2C(=O)OC[C@@H]2[C@H](C)F)=N1)C1=CN(C2=CC=C(Cl)C=C2)C=N1,,,2.6898414091375047,489.6,,
CDNMORSFWGVOFT-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C2C(=C1)C(NCCOC1=CC(F)=CC=C1F)CCS2(=O)=O,1.1095785469043866,12.87,,,,
HUCOTUJSXRZDGC-UHFFFAOYSA-N,CC(=O)C1=CC=CC(NC(=O)NC2CCN(CC3=CC4CCCC(C3)N4C(C)=O)CC2)=C1,1.0681858617461617,11.7,,,,
