OPENADMET_INCHIKEY,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM
QYQKTOBKHXRKHH-UHFFFAOYSA-N,CN1CCN(CC2=CC=C(NC3=NC=CC(C4=CC(F)=CC(N5CCOCC5)=C4)=N3)C=C2F)CC1,1.9929950984313416,98.4,,,3.3978183891895823,2499.3
ZYUWPIFKFAKEOF-UHFFFAOYSA-N,CC1=CC=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=C1N,0.7403626894942439,5.5,,,2.3416323357780544,219.6
AHLIQYUXEIYEEL-UHFFFAOYSA-N,COC1=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=CN2N=CN=C12,0.414973347970818,2.6,,,1.8375884382355112,68.8
KCUTXHUMGPUSKQ-UHFFFAOYSA-N,COC1=CC=CC=C1C1=NNC(C(=O)N2CCC(N3C=NC4=CC(Cl)=CC=C43)CC2)=C1,1.1931245983544616,15.6,,,2.413634997198556,259.2
TZLXQEPOROXRGJ-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1CCN(CC2=CC=C(C(F)(F)F)C=C2)CC1,1.6830470382388496,48.2,,,2.87989832433001,758.4
ZSSBHJGKNWOWPD-UHFFFAOYSA-N,CN1CCN(C2=CN3C=C(C(=O)NC4CCN(C5=CC=NC=C5)CC4)C=C3C=C2)CC1,1.0334237554869496,10.8,,,1.7611758131557314,57.7
FOBPMXPGNTYJKY-UHFFFAOYSA-N,O=C1NCCSC2=C1SC1=CC=C(OCCN3CCCCC3)C=C21,1.0492180226701815,11.2,,,3.5611491056953546,3640.4
QRJNYDZOQBQFSF-UHFFFAOYSA-N,C1=CC2=CC3=C(C=C2C=N1)C1=CC(OCC2=NCCN2)=CC=C1N3,1.3579348470004535,22.8,,,2.286231854028553,193.3
WBXXTTRDJMSUPU-UHFFFAOYSA-N,CCOC1=CC=C2C(=C1)C1=C(C(=O)N(CCCN3CCCCC3)C=N1)N2CC,1.1903316981702914,15.5,,,3.3206447113553983,2092.4
TWCSDIHANPHCTE-UHFFFAOYSA-N,COC1CN(CC2=CC=C(N3CCN(C(=O)C4=CN(C)C5=C(Br)C=CC=C45)CC3)C=C2)C1,2.275311354541812,188.5,,,3.3655628567955596,2320.4
LHSNPDDDSOIVIS-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=C(OCCN3CCCCC3)C=CC=C1N2,0.99563519459755,9.9,,,2.0770043267933502,119.4
LYCSTFVQBLRJAX-UHFFFAOYSA-N,C1=CC2=C(C=N1)C1=CC=C(OCCN3CCCCC3)C=C1N2,0.9242792860618816,8.4,,,1.3729120029701063,23.6
XHCAVLLJPHIUKL-UHFFFAOYSA-N,CN1C=CC2=C(OC3=CC(OCCN4CCOCC4)=CC=C32)C1=O,1.212187604403958,16.3,,,1.505149978319906,32.0
WASVQEWDLCZWPQ-UHFFFAOYSA-N,C1=CC(CCNC2=CC=NC(NC3=CC=C(N4CCOCC4)C=C3)=N2)=CC=N1,1.0530784434834195,11.3,,,2.5472823079633033,352.6
MUYKZLNWKJFIQS-BNLOLNQZSA-N,ClC1=CN=CC(O[C@H]2C[C@@H]3C[C@H]2CN3CC2=C3N=CC=CC3=NN2)=C1,1.155336037465062,14.3,,,2.4987239707479048,315.3
QWTJJFWLROQXSS-UHFFFAOYSA-N,COC1=CC(F)=CC=C1C1=NNC(C(=O)N2CCC(OC3=CN=CC(Cl)=C3)CC2)=C1,0.8750612633917001,7.5,,,2.450249108319361,282.0
VATJBHQAUPZSCS-UHFFFAOYSA-N,NC1=CC=C(OCCN2CCCCC2)C=C1C1=CC(C2=CC=NC=C2)=CC=N1,1.260071387985075,18.2,,,2.591621038213319,390.5
CPAQHJKJAVUBNL-UHFFFAOYSA-N,CN1C=NC(C2=CN3C=C(C(=O)NC4CCN(C5=CC=NC=C5)CC4)C=C3C=C2)=C1,0.6532125137753437,4.5,,,1.0043213737826426,10.1
LHSNPDDDSOIVIS-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=C(OCCN3CCCCC3)C=CC=C1N2,0.99563519459755,9.9,,,2.0770043267933502,119.4
DMXPOUIJICCOLQ-UHFFFAOYSA-N,ClC1=CC=C(NC2=C(C3=NC4=CC=NN4C=C3)C=NN2)C=C1,1.943988875073772,87.9,,,2.028977705208778,106.9
AEAAXCNOJZPNTH-UHFFFAOYSA-N,CN1C=C(C(=O)N2CCN(C3=CC=C(CN4CC(C)(O)C4)C=C3)CC2)C2=CC=CN=C21,0.6901960800285137,4.9,,,1.2405492482825995,17.4
QTBJOKFMIKHFLZ-CQSZACIVSA-N,CN1CCC[C@@H](CN2C=CC3=C(C2=O)N(C)C2=CC=C(OCC(F)F)C=C32)C1,0.7558748556724915,5.7,,,2.446226401778163,279.4
AZTMOPZDCGDEPC-UHFFFAOYSA-N,O=C(C1=C2C=CC=C(Cl)C2=NN1)N1CCC(OC2=CN=CC(Cl)=C2)CC1,1.1205739312058498,13.2,,,2.3113299523037933,204.8
PJQLACOBBAMFJC-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(OCCN3CC(C)(O)C3)C=C1N2,0.0,1.0,,,2.248463717551032,177.2
FECNELSLSSSUKN-UHFFFAOYSA-N,CC1=NN=C(C2=CC=C3C(=C2)C=C(C(=O)N2CCC(N(C)C4=CC=NC=C4)CC2)N3C)S1,-0.6989700043360187,0.2,,,1.1430148002540952,13.9
OGOQJJAZIKXWSZ-UHFFFAOYSA-N,CC(C)N1CCN(C2=NN(C3=CC=C(NC4=NC=C(C5=CC=CC=C5)C=N4)C=C3)C=N2)CC1,1.7024305364455252,50.4,,,3.4679039465228003,2937.0
HOGCTUZBVINMCO-GFCCVEGCSA-N,CC1=C2C=CN=CC2=CC2=C1N(C)C1=CC=C(C(=O)NC[C@@H](C)N)C=C21,1.0170333392987805,10.4,,,2.422917980767662,264.8
SJSVBPJKDSRLAZ-UHFFFAOYSA-N,N#CC1=C2N=CC(C3=CC=C(OCCN4CCCCC4)C=C3)=CN2C=N1,0.5185139398778874,3.3,,,1.424881636631067,26.6
HDJHVRWWDHOLGS-UHFFFAOYSA-N,CN1CCN(CC2=CC=C(NC3=CC(C4=CC=CC(F)=C4)=CC=N3)C=C2)CC1,1.1271047983648077,13.4,,,2.781324455666988,604.4
VLHVTURAMNGMQM-UHFFFAOYSA-N,COC1=CN=CC(C2=NN(C)C3=CC=C(OCCCN4CCCC4)C=C23)=C1,0.6334684555795865,4.3,,,3.121855182166855,1323.9
ZFBQHCXFIFKMQN-UHFFFAOYSA-N,N#CC1=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=CC2=CN=NC=C12,0.7323937598229685,5.4,,,2.894426837964188,784.2
NQVOXEGHNAZTCZ-LJQANCHMSA-N,COC1(C)CN(CC2=CC=C(N3CCN(C(=O)C4=CN(C)C5=NC=CC=C45)C[C@H]3C)C=C2)C1,1.806179973983887,64.0,,,3.13350697377835,1359.9
CZEWYIJFZIUARZ-UHFFFAOYSA-N,CN1C=CC2=C(NC3=CC(C(=O)NCCN4CCCCC4)=CC=C32)C1=O,0.380211241711606,2.4,,,1.739572344450092,54.9
SLGWZBAWSVUUHP-UHFFFAOYSA-N,ClC1=CC(C2=CC=C3C=CN=CC3=C2)=CC=C1OCCN1CCOCC1,1.615950051656401,41.3,,,2.689131197234498,488.8
HYEXXLYWQUTEIC-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1CCC2=C(C1)N=CN2C1=CC=C(Cl)C=C1,1.2227164711475833,16.7,,,2.3727279408855955,235.9
SPJZZFDYMKXBEE-UHFFFAOYSA-N,C1=CC2=CC=C(C3=CC=C(OCCC4OCCCO4)C=C3)C=C2C=N1,1.1846914308175989,15.3,,,2.238297067875394,173.1
RRULQGGYEOGMAU-UHFFFAOYSA-N,CN(C(=O)CCCN1CCCCC1)C1=CC=C2C(=C1)NC1=C2C=CN(C)C1=O,0.4471580313422192,2.8,,,1.5378190950732742,34.5
ZUIGXAUZZDUVHE-UHFFFAOYSA-N,CC1=C(OCCN2CCCCC2)C=CC(C2=CN3C=NC=C3C(Cl)=C2)=C1N,1.413299764081252,25.9,,,2.13640344813399,136.9
CPEGWRJNKGPNAD-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(CCN3CCC3)C=C2)=CC2=CN=CC=C12,0.7781512503836436,6.0,,,2.1020905255118367,126.5
RHDVSSZXZOHCKA-UHFFFAOYSA-N,CN1C=CC2=C(NC3=CC(OCCN4CCCCC4)=CC(F)=C32)C1=O,0.7160033436347992,5.2,,,2.03342375548695,108.0
XUDGHGKWTQEPIL-UHFFFAOYSA-N,NCCOC1=CC=CC(C2=CC=C3CCC(=O)NC3=C2)=C1,1.110589710299249,12.9,,,2.1344958558346736,136.3
ICAWJFPNMJTJSO-UHFFFAOYSA-N,C1=CC2=CC=C(C3=CC=C(OCCN4CC5(CCO5)C4)C=C3)C=C2C=N1,1.3242824552976926,21.1,,,2.6473829701146196,444.0
RKPDXTVIHAXEAZ-UHFFFAOYSA-N,CN1C=NC2=CC=C(C3=CNN=C3C(=O)N3CCC(OC4=CN=CC(C(F)(F)F)=C4)CC3)C=C21,2.761777537508178,577.8,,,3.988875421715144,9747.1
WHEHPVWTLYIHJX-UHFFFAOYSA-N,C1=CC=C2OC3(CCC2=C1)CCN(CC1=C2N=CC=CC2=NN1)CC3,2.0211892990699383,105.0,,,3.5431861521793397,3492.9
KQGMMSJEGNMGQV-UHFFFAOYSA-N,O=C(NCCCN1CCCCC1)C1=CC=NC2=C1NC1=CC(Cl)=CC=C12,1.5658478186735176,36.8,,,1.9138138523837167,82.0
RNDSPVCGQMEKLB-UHFFFAOYSA-N,C1=CC(CCN2CCC2)=CC(NC2=CC=CC(C3=CC=CN=C3)=N2)=C1,1.250420002308894,17.8,,,2.6462076122066853,442.8
RFVWYHFJZUSNBY-UHFFFAOYSA-N,CN1CCN(CCCOC2=CN(C3=CC=C4C=CN=CC4=C3)N=C2)CC1,1.5024271199844328,31.8,,,2.6996643202023733,500.8
VCPONOFBQYZJLS-UHFFFAOYSA-N,CN1CCC(C2=CC3=C(N2)C(=O)N(C)C=C3)CC1,-0.5228787452803376,0.3,,,1.4955443375464486,31.3
KGYZGLDVBLLRPM-UHFFFAOYSA-N,ClC1=C(N2C=CC(OCC3CNC3)=N2)C=CC2=NC=CC=C12,0.5440680443502757,3.5,,,0.5440680443502757,3.5
UJODNBRERIKLFP-UHFFFAOYSA-N,O=C(C1=CC=CC2=C1NC(=O)C=C2)N1CCC(OC2=CC=C(Cl)C=C2)CC1,1.2787536009528289,19.0,,,2.194514341882467,156.5
PWAIRLRCNKCSQV-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1CCC(OC2=CC3=NN=CN3C=C2)CC1,-0.0457574905606751,0.9,,,1.6580113966571124,45.5
HLWFEUXHZHJXPO-ZDUSSCGKSA-N,CN1CCC[C@H](OC2=CC=C3C(=C2)NC2=C3C=CN(C)C2=O)C1,1.1430148002540952,13.9,,,2.076276255404218,119.2
OZCJZKCIAQABAS-UHFFFAOYSA-N,CN1C2=CC=CC=C2C2=C1C(=O)N(CCCN1CCCCC1)C=C2Cl,1.5740312677277188,37.5,,,3.5370253106040677,3443.7
XAQAMWQEZVQTEE-XAYKYTGQSA-N,ClC1=CN=CC(O[C@@H]2C[C@@H]3CC[C@H]2CN3CC2=C3N=CC=CC3=NN2)=C1,1.6739419986340878,47.2,,,3.032175376961363,1076.9
JQTSIBZBYQICBM-UHFFFAOYSA-N,COC1=CC=C(C2=NC3=CN(CCN4CCCCC4)C=CC3=N2)C=C1,1.5831987739686226,38.3,,,1.505149978319906,32.0
FSOGIPNOURWYKE-FQEVSTJZSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(OCCN3CC[C@](C)(O)C3)C=C1N2,0.1760912590556812,1.5,,,1.8388490907372552,69.0
XIXDRQKTQUUTSO-UHFFFAOYSA-N,CN1C=C(F)C2=C(NC3=CC(OCCN4CC5(COC5)C4)=CC=C32)C1=O,0.3424226808222063,2.2,,,1.0128372247051722,10.3
OWRCTUUTVDPUJR-UHFFFAOYSA-N,CN1CC(C(=O)NC2=CC=CC(NC3=CC=CC(C4=CC=CN=C4)=N3)=N2)C1,1.4771212547196624,30.0,,,2.4614985267830187,289.4
NFCYYAOTTUJLNO-UHFFFAOYSA-N,CNC1=CN=CC=C1C#CC1=CC=C(OCCN2CCCCC2)C=C1,1.2405492482825995,17.4,,,2.588159616383092,387.4
NZARZGBZQVAEDI-UHFFFAOYSA-N,NC(=O)C(F)(F)C1=CC=CC(NC2=NC=CC(C3=CC=CN=C3)=N2)=C1,1.82020145948564,66.1,,,2.7302976620971497,537.4
XVIXXUCSXXECDT-UHFFFAOYSA-N,CC1=C2C=CN=CC2=CC2=C1N(C)C1=CC=C(C(=O)NCC(N)=O)C=C21,1.2278867046136734,16.9,,,2.899492196138132,793.4
VCKAAZIXJSCDIB-UHFFFAOYSA-N,C1=CC2=CC(=N1)CCCOC1=CC=C(C=C1)NC1=NC=CC(=N1)OCC2,2.833848049531148,682.1,,,3.5233562066547925,3337.0
BAIMVOBDBTWVIQ-HBCWATKFSA-N,ClC1=CN=CC(O[C@@H]2[C@@H]3CC[C@H]2CN(CC2=CC4=NNC=C4N=C2)C3)=C1,1.9698816437465,93.3,,,2.926753905189737,844.8
BGMAZBRRZNYVNA-UHFFFAOYSA-N,CC1=NC(C2=CN3C=C(C(=O)NC4CCN(C5=CC=NC=C5)CC4)N=C3C=C2)=CS1,1.1038037209559568,12.7,,,1.167317334748176,14.7
CGJWMCQLIDNBAX-UHFFFAOYSA-N,CC1=C(OCCN2CC3(CN(C)C3)C2)C=CC(C2=CC(C)=C3C=CN=CC3=C2)=C1O,0.9084850188786496,8.1,,,2.284881714655453,192.7
LSHACPYQQILPRU-UHFFFAOYSA-N,CN1C=C(Cl)C2=C(NC3=CC(OC4CCNCC4)=CC=C32)C1=O,0.6127838567197355,4.1,,,1.9319661147281728,85.5
YATAOISOMZBMTN-UHFFFAOYSA-N,O=C(C1=NNC=C1)N1CCC(OC2=CC=C(Cl)C=C2)CC1,0.6989700043360189,5.0,,,3.3990677089490724,2506.5
LMJVULNRJXAQSU-UHFFFAOYSA-N,COC1CN(CCOC2=CC=C3C(=C2)NC2=C3C=CN(C)C2=O)C1,0.8692317197309762,7.4,,,1.7193312869837267,52.4
BKJJCBQHRLKJBU-UHFFFAOYSA-N,COC1=CN=CC(C2=CN(C)C3=CC=C(OCC4(C)CNC4)C=C23)=C1,1.1760912590556811,15.0,,,2.841234295506041,693.8
QWMCFFJBTSEHGH-UHFFFAOYSA-N,CC1=C(C#CC2=CC=CC=N2)C(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)=NN1,1.1430148002540952,13.9,,,2.467756051244033,293.6
RNDHBSJLCPXLDE-YEZVWNJWSA-N,COC1=CC=CN=C1C1=NNC(CN2C[C@H]3CC[C@@H](C2)[C@@H]3OC2=CN=CC(Cl)=C2)=C1,2.3092041796704077,203.8,,,3.3578014905028684,2279.3
HJLPTCGOZXUAHJ-UHFFFAOYSA-N,CC1=NC(C2=CC(C)=C3C=CN=CC3=C2N)=CC=C1OCCN1CCCCC1,1.3979400086720375,25.0,,,2.475816413031318,299.1
TWAVOSAIDVJGGV-SFHVURJKSA-N,CC1=C(N)C(C2=CC=C(O[C@H]3CCCNC3)C=C2)=CC2=CN=CC=C12,0.8808135922807914,7.6,,,2.2884728005997825,194.3
DMAVRBYCPVMIJW-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCC3CN(C)C3)C=C2)=CC2=CN=CC=C12,0.8692317197309762,7.4,,,2.14674801363064,140.2
JUMICWDWSDHMDW-NSHDSACASA-N,CN1CC[C@H](COC2=CC=C3C(=C2)NC2=C3C(Cl)=CN(C)C2=O)C1,1.503790683057181,31.9,,,2.633165353683903,429.7
UBEHVVRJFAIUSB-UHFFFAOYSA-N,CN1CC(COC2=CC=C(C3=CC=C4C=CN=CC4=C3)C=C2)C1,2.092369699629121,123.7,,,3.100405011565889,1260.1
GOVXCRAGSORIRW-UHFFFAOYSA-N,COC1CN(CC2=CC=C(N3CCC(CN4C(=O)N(C)C5=CC=CC=C54)CC3)C=C2)C1,2.0,100.0,,,3.092439911331142,1237.2
NYWRXQANBRZCHL-UHFFFAOYSA-N,CN1C(=O)CCC2=CC=C(C3=CC(OCCN4CCCCC4)=CC=N3)C=C21,0.8388490907372553,6.9,,,2.592398846115564,391.2
RBNOHMMDUNGJFT-UHFFFAOYSA-N,CC1=NC=C(C2=CN=C3C(=C2)C=C(C(=O)NC2CCN(C4=CC=NC=C4)CC2)N3C)S1,1.2405492482825995,17.4,,,1.0755469613925308,11.9
NHPOGIIUXWVSQG-UHFFFAOYSA-N,CN1C2=CC(Cl)=CC=C2C2=C1C(=O)N(CCCN1CCCCC1)N=C2,1.1205739312058498,13.2,,,3.040167036482847,1096.9
GLRKCQHCNJKNTN-UHFFFAOYSA-N,FC(F)(F)C(C1=C2N=CC=CC2=NN1)N1CCC(OC2=CN=CC(Cl)=C2)CC1,2.876448786878341,752.4,,,3.638998131547949,4355.1
OZKRPUREIQBZMY-UHFFFAOYSA-N,COC1CN(CC2=CC=C3C(=C2)N=C(CN(C)C(=O)C2=CN(C)C4=NC=CC=C24)N3C)C1,0.6127838567197355,4.1,,,1.1238516409670858,13.3
MYAHXELJIDISKN-UHFFFAOYSA-N,CC1=C(C(F)(F)F)C(C(=O)N2CCC(N3C=NC4=CC(Cl)=CC=C43)CC2)=NN1,0.9822712330395684,9.6,,,1.8369567370595503,68.7
QZCXLEZPKLXKNZ-CYBMUJFWSA-N,CN1CCC[C@@H](CN2C=CC3=C(NC4=CC=C(OCC(F)F)C=C43)C2=O)C1,0.6334684555795865,4.3,,,1.964259630196849,92.1
DKGFBYHDVSVJHH-UHFFFAOYSA-N,C1=CN=C2C=CC(C3=CC=C(CCN4CCC4)C=C3)=CC2=C1,0.8388490907372553,6.9,,,3.32935719413155,2134.8
WPAIPRJBWMOBBJ-KSPBDQMDSA-N,O=C(C1=C2C=CN=CC2=NN1)N1C[C@H]2CC[C@@H](C1)[C@@H]2OC1=CN=CC(Cl)=C1,1.5658478186735176,36.8,,,2.578409970331236,378.8
QONNFZSAFODURQ-HXUWFJFHSA-N,CC1=C(N)C(C2=CC=C(O[C@@H]3CCN(C(C)C)C3)C=C2)=CC2=CN=CC=C12,1.5250448070368452,33.5,,,2.182129214052998,152.1
XHCAVLLJPHIUKL-UHFFFAOYSA-N,CN1C=CC2=C(OC3=CC(OCCN4CCOCC4)=CC=C32)C1=O,1.212187604403958,16.3,,,1.505149978319906,32.0
IIFPJXPUYKALSQ-UHFFFAOYSA-N,C1=CN=C2C=C(C3=CC=C(OCCN4CCCCC4)C=C3)C=CC2=C1,1.3263358609287514,21.2,,,2.3500540935790304,223.9
FNGFOOUDILNJGY-UHFFFAOYSA-N,N#CC1=CNC2=NC=C(C3=CC=C(OCCN4CCCCC4)C=C3)C=C12,0.8388490907372553,6.9,,,2.0453229787866576,111.0
JRVLCKWIYDVTKZ-UHFFFAOYSA-N,CN1C=CC2=C(NC3=CC(OCCN4CCCC5(COC5)C4)=CC=C32)C1=O,1.1335389083702174,13.6,,,1.9978230807457256,99.5
JILHXKHQNBIYJB-IBGZPJMESA-N,CCN1CC[C@H](OC2=CC=C(C3=CC4=CN=CC=C4C(C)=C3N)C=C2)C1,1.5276299008713388,33.7,,,2.4952667443878105,312.8
OFNAZJYUPXCJJJ-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCCN3CCCCC3=O)C=C2)=CC2=CN=CC=C12,1.954242509439325,90.0,,,2.9423057528958942,875.6
SLNQBEGRUSRBOC-UHFFFAOYSA-N,CNC(=O)CC1=CC=CC(NC2=CC=CC(C3=CC=CN=C3)=N2)=N1,0.7481880270062004,5.6,,,2.189770956346874,154.8
BRXPIQYCSYNDSO-BEFAXECRSA-N,CC1=C(N)C(C2=CC=C(OC[C@@H](C)N3CC[C@H](F)C3)C=C2)=CC2=CN=CC=C12,2.072249897613515,118.1,,,2.4435758797502576,277.7
CZUFCJJKIQOOAP-UHFFFAOYSA-N,COC1=CC=CC(NC2=CC(C)=NC3=CC=C(C4=NC=CN4)C=C23)=C1,1.8149131812750736,65.3,,,3.3115843472043034,2049.2
NCOALOWPMXOMJA-UHFFFAOYSA-N,CN1C=CC2=C(NC3=CC(OCCN4CCNCC4)=CC=C32)C1=O,-0.0457574905606751,0.9,,,0.9912260756924948,9.8
FGQZXFXGGGXRLX-ZDUSSCGKSA-N,CCCN[C@@H](C)COC1=CC=C2C(=C1)C1=NC3=CN=CC=C3N=C1N2C,1.0492180226701815,11.2,,,2.847819347295239,704.4
RUJUCAOVSZVGPE-UHFFFAOYSA-N,C1=CC2=CC(=N1)CCCOC1=CC=C(C=C1)NC1=CC=NC(=N1)OCC2,2.7117228918272347,514.9,,,3.5378820317420177,3450.5
JTCIZQPNXGAQMO-UHFFFAOYSA-N,COC1=CC=CC=C1NC1=NC(C2=CC=C(F)C=C2)=CS1,2.012837224705172,103.0,,,3.277563376055919,1894.8
FFFZFTGRMUFUJY-UHFFFAOYSA-N,FC1(F)CCN(CCOC2=CC=C(C3=CC=C4C=CN=CC4=C3)C=C2)C1,1.5327543789924978,34.1,,,2.5444401373176926,350.3
NLANDQAEUXJWMA-UHFFFAOYSA-N,CN1C=C(C#N)C2=CC(OCCCN3CCCC3)=CC=C21,1.0334237554869496,10.8,,,2.6079908585471747,405.5
KDMLFPAXTYRSFE-UHFFFAOYSA-N,CN1C2=CC=C(Cl)C=C2C2=C1N=CN(CCCN1CCCCC1)C2=O,1.5550944485783191,35.9,,,3.049140463158965,1119.8
WMQRNYJDFFAMOI-UHFFFAOYSA-N,CC1=CC2=C(C=N1)C=NN2C1=CC=C(OCCN2CCCCC2)C=C1,1.1430148002540952,13.9,,,2.7294887691795613,536.4
JHKQBGNXAXGNEH-UHFFFAOYSA-N,CC1=CN2C=C(C3=CC=C(OCCN4CCCCC4)C=C3)C=CC2=N1,0.5440680443502757,3.5,,,1.1430148002540952,13.9
ZDPZXKMCAYVAQU-AWEZNQCLSA-N,CC(=O)N[C@@H](C)COC1=CC=C([N+](=O)[O-])C(C2=CC(C3=CC=NC=C3)=CC=N2)=C1,1.0718820073061257,11.8,,,2.427972713608209,267.9
RXEZNDIUHOLIDD-UHFFFAOYSA-N,CC1=CC=CC=C1CNC1=NC(C2=CC=CC=C2)=CC(=O)N1,1.5352941200427703,34.3,,,2.5830853663476874,382.9
XXVRFXAFGSVMPP-UHFFFAOYSA-N,O=C(C1=C2N=CC=CC2=NN1)N1CCC(OC2=CC=CN=C2C(F)(F)F)CC1,1.0863598306747482,12.2,,,2.3386556655787003,218.1
HPPVLSWSHHGEOG-USGNIVHTSA-N,CC1=CC(C)=C2NN=C(CN3C[C@H]4CC[C@@H](C3)[C@@H]4OC3=CN=CC(Cl)=C3)C2=N1,2.573103783163991,374.2,,,3.548733277598153,3537.8
TWCSDIHANPHCTE-UHFFFAOYSA-N,COC1CN(CC2=CC=C(N3CCN(C(=O)C4=CN(C)C5=C(Br)C=CC=C45)CC3)C=C2)C1,2.275311354541812,188.5,,,3.3655628567955596,2320.4
MXEVAJAHEZWMFR-UHFFFAOYSA-N,COC(C)(C)CNC(=O)C1=CC=C2C(=C1)C1=CC3=CN=CC=C3C(C)=C1N2C,2.006893707947901,101.6,,,3.2052043639481447,1604.0
VYYAVHXSAJYXFY-UHFFFAOYSA-N,ClC1=CC(CN2CCOCC2)=CC=C1NC1=NC=CC(C2=CC=NN=C2)=N1,0.9444826721501688,8.8,,,2.3725438007590705,235.8
KUZFZKDKDZZIRW-UHFFFAOYSA-N,CN1C=CN2C(=NC3=CC(OCCN4CCCCC4)=CC=C32)C1=O,0.3222192947339193,2.1,,,0.4913616938342727,3.1
RZWALSJHQIKYHV-UHFFFAOYSA-N,ClC1=C2N=CC(C3=CC=C(OCCN4CCCCC4)C=C3)=CN2N=C1,-0.3010299956639812,0.5,,,1.6963563887333322,49.7
WGMDQXMJHWLZTP-UHFFFAOYSA-N,COC1=CC=C2NC(C3=CC=C(C4=NC5=CC(OCCCN=C(N)N(C)C)=CC=C5N4)C=C3)=NC2=C1,2.2390490931401916,173.4,,,1.9854264740830017,96.7
XAQAMWQEZVQTEE-XAYKYTGQSA-N,ClC1=CN=CC(O[C@@H]2C[C@@H]3CC[C@H]2CN3CC2=C3N=CC=CC3=NN2)=C1,1.6739419986340878,47.2,,,3.032175376961363,1076.9
CKJRKIXKXZYJMD-UHFFFAOYSA-N,COC1=CN=CC(C2=CN(C)C3=CC=C(OCCCN4CCCCC4)C=C23)=C1,1.530199698203082,33.9,,,3.43123506524505,2699.2
FRHPKOHZMQSZHE-UHFFFAOYSA-N,O=C1CCC2=CC=C(C3=CC=C(OCCN4CCCCC4)C=C3)C=C2N1,0.380211241711606,2.4,,,2.722387094177124,527.7
JCGWTFLVCNGDBO-UHFFFAOYSA-N,ClC1=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=CC2=CN=CC=C12,1.1931245983544616,15.6,,,2.610234175334389,407.6
LTJODIQNFBHGEN-UHFFFAOYSA-N,CC1=CC(C#N)=CC2=C1N(C)C1=CC=C(OCCN3CCC(F)(F)CC3)C=C21,1.977723605288848,95.0,,,3.4098486220211917,2569.5
HDIWUTNRHUAUKV-UHFFFAOYSA-N,O=C(C1=CNC2=CC=CC=C12)N1CCN(CC2=CC=C(C(F)(F)F)C=C2)CC1,1.4712917110589383,29.6,,,2.327971623623011,212.8
KJSPCLGCAHDSOK-UHFFFAOYSA-N,CN1CCC(CC2=CC=C(NC3=CC=CC(C4=CC=CC(F)=C4)=N3)C=C2)C1,2.707910665713106,510.4,,,3.2272180447711873,1687.4
QVHZDWZYGLZYTM-UHFFFAOYSA-N,N#CCC1=CC=CC(NC2=CC=CC(C3=CC=CN=C3)=N2)=N1,1.4785664955938431,30.1,,,2.730701544281845,537.9
XCQHWIWUBPDJQP-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(OCCN(C)C)C=C1N2,0.568201724066995,3.7,,,2.0132586652835167,103.1
UFAVTLDADJWDDS-UHFFFAOYSA-N,CS(=O)(=O)NC1=CC=CC(C2=NC=CC(NC3=CC=C(CN4CCOCC4)C=C3)=N2)=C1,1.714329759745233,51.8,,,3.6169059190133623,4139.1
GTYDOJHYZOJRHD-HXUWFJFHSA-N,CN1C=CC2=C(NC3=CC(OCCN4CCC[C@@](C)(O)C4)=CC=C32)C1=O,0.785329835010767,6.1,,,1.8668778143374989,73.6
KJBPTOMNMUBLRJ-UHFFFAOYSA-N,COC1=CC(CN2CCOCC2)=CC=C1NC1=NC=CC(C2=CC=NN=C2)=N1,0.9912260756924948,9.8,,,2.2915908256580013,195.7
KUAARLLXQFDTCV-UHFFFAOYSA-N,C1=CC(OCCN2CCCCC2)=CC(C2=NC3=CC=NC=C3N2)=C1,1.2787536009528289,19.0,,,2.4423229557455746,276.9
JUMICWDWSDHMDW-NSHDSACASA-N,CN1CC[C@H](COC2=CC=C3C(=C2)NC2=C3C(Cl)=CN(C)C2=O)C1,1.503790683057181,31.9,,,2.633165353683903,429.7
MNQFUFNHMJFAQC-UHFFFAOYSA-N,COC1=CC2=C(C=N1)C1=CC=C(OCCN3CCCCC3)C=C1N2,0.9030899869919436,8.0,,,1.5276299008713388,33.7
